epoch,run_id,model,seed,layer_index,layer_name,grad_norm_l2,grad_norm_l1,grad_abs_mean,grad_abs_max,log10_grad_norm
1,identity_mapping,ScaledShortcutResNet-56-lambda0.5,0,3,stage1.3.conv2.weight,6.9349045753479,256.1813659667969,0.1111898273229599,0.6268185973167419,0.8410404895355426
1,identity_mapping,ScaledShortcutResNet-56-lambda0.5,0,4,stage1.4.conv2.weight,7.505598068237305,280.6387939453125,0.12180503457784653,0.5826501250267029,0.8753853038260696
1,identity_mapping,ScaledShortcutResNet-56-lambda0.5,0,5,stage1.5.conv2.weight,6.542073726654053,247.69667053222656,0.10750723630189896,0.48670339584350586,0.8157154341483387
1,identity_mapping,ScaledShortcutResNet-56-lambda0.5,0,6,stage1.6.conv2.weight,6.675957202911377,248.1947479248047,0.1077234148979187,0.65725177526474,0.8245135439151522
1,identity_mapping,ScaledShortcutResNet-56-lambda0.5,0,7,stage1.7.conv2.weight,6.408515930175781,236.5734100341797,0.10267943143844604,0.6078179478645325,0.806757468214939
1,identity_mapping,ScaledShortcutResNet-56-lambda0.5,0,8,stage1.8.conv2.weight,6.626379489898682,242.103759765625,0.1050797551870346,0.6085091829299927,0.8212763041161147
1,identity_mapping,ScaledShortcutResNet-56-lambda0.5,0,9,stage2.0.conv2.weight,8.003849029541016,585.9518432617188,0.06357984244823456,0.49693942070007324,0.9032988882781186
1,identity_mapping,ScaledShortcutResNet-56-lambda0.5,0,10,stage2.1.conv2.weight,6.556411266326904,489.33123779296875,0.05309583619236946,0.31352245807647705,0.8166661878964475
1,identity_mapping,ScaledShortcutResNet-56-lambda0.5,0,11,stage2.2.conv2.weight,5.252890586853027,389.3600769042969,0.04224827140569687,0.33588582277297974,0.7203983549206767
1,identity_mapping,ScaledShortcutResNet-56-lambda0.5,0,12,stage2.3.conv2.weight,4.130436420440674,304.7154235839844,0.03306373953819275,0.21147292852401733,0.6159959414811362
1,identity_mapping,ScaledShortcutResNet-56-lambda0.5,0,13,stage2.4.conv2.weight,3.5711560249328613,262.267578125,0.028457853943109512,0.19444099068641663,0.552808825070281
1,identity_mapping,ScaledShortcutResNet-56-lambda0.5,0,14,stage2.5.conv2.weight,2.7402782440185547,203.1531524658203,0.02204352803528309,0.15218929946422577,0.4377946627135096
1,identity_mapping,ScaledShortcutResNet-56-lambda0.5,0,15,stage2.6.conv2.weight,2.133552312850952,158.99330139160156,0.01725187711417675,0.11069201678037643,0.329103295849845
1,identity_mapping,ScaledShortcutResNet-56-lambda0.5,0,16,stage2.7.conv2.weight,1.8624615669250488,133.7780303955078,0.014515845105051994,0.09371646493673325,0.27008731957111926
1,identity_mapping,ScaledShortcutResNet-56-lambda0.5,0,17,stage2.8.conv2.weight,1.7155696153640747,119.82556915283203,0.01300190668553114,0.09327033907175064,0.23440834579964295
1,identity_mapping,ScaledShortcutResNet-56-lambda0.5,0,18,stage3.0.conv2.weight,2.182140827178955,294.90411376953125,0.007999786175787449,0.06852979212999344,0.3388827748928275
1,identity_mapping,ScaledShortcutResNet-56-lambda0.5,0,19,stage3.1.conv2.weight,1.5739057064056396,225.89620971679688,0.0061278268694877625,0.044340018182992935,0.1969787099709776
1,identity_mapping,ScaledShortcutResNet-56-lambda0.5,0,20,stage3.2.conv2.weight,1.2506027221679688,177.31985473632812,0.004810108803212643,0.04303904250264168,0.09711936966823466
1,identity_mapping,ScaledShortcutResNet-56-lambda0.5,0,21,stage3.3.conv2.weight,1.0448191165924072,145.05580139160156,0.0039348904974758625,0.04593385383486748,0.01904111009780383
1,identity_mapping,ScaledShortcutResNet-56-lambda0.5,0,22,stage3.4.conv2.weight,0.8645809888839722,118.75581359863281,0.003221457591280341,0.029492657631635666,-0.06319431832020797
1,identity_mapping,ScaledShortcutResNet-56-lambda0.5,0,23,stage3.5.conv2.weight,0.7983962297439575,108.24884033203125,0.002936437726020813,0.031313180923461914,-0.09778152257843388
1,identity_mapping,ScaledShortcutResNet-56-lambda0.5,0,24,stage3.6.conv2.weight,0.7537784576416016,102.37468719482422,0.0027770912274718285,0.024557363241910934,-0.12275627848184166
1,identity_mapping,ScaledShortcutResNet-56-lambda0.5,0,25,stage3.7.conv2.weight,0.9452354311943054,118.51933288574219,0.0032150426413863897,0.033505991101264954,-0.024460007644608338
1,identity_mapping,ScaledShortcutResNet-56-lambda0.5,0,26,stage3.8.conv2.weight,1.7087739706039429,199.03216552734375,0.00539909303188324,0.0581221841275692,0.23268461988220593
1,identity_mapping,ScaledShortcutResNet-56-lambda0.9,0,0,stage1.0.conv2.weight,13.851858139038086,526.94873046875,0.2287103831768036,1.3055156469345093,1.141508035162436
1,identity_mapping,ScaledShortcutResNet-56-lambda0.9,0,1,stage1.1.conv2.weight,11.472224235534668,441.4881896972656,0.1916181445121765,0.766028881072998,1.0596476271054585
1,identity_mapping,ScaledShortcutResNet-56-lambda0.9,0,2,stage1.2.conv2.weight,9.683551788330078,366.6412658691406,0.15913249552249908,0.7308461666107178,0.9860346795347328
1,identity_mapping,ScaledShortcutResNet-56-lambda0.9,0,3,stage1.3.conv2.weight,7.831963539123535,297.8197937011719,0.1292620599269867,0.6015785932540894,0.8938706569878957
1,identity_mapping,ScaledShortcutResNet-56-lambda0.9,0,4,stage1.4.conv2.weight,6.685406684875488,254.50894165039062,0.110463947057724,0.5483458638191223,0.825127831287688
