run,model,model_name,depth,shortcut_lambda,epoch,train_loss,train_accuracy,val_loss,val_accuracy,shallow_to_deep_ratio,log_grad_norm_variance,dataset,device
identity_mapping_full_training,ResNet-56,ResNetV1,56,1.0,11,0.3305916907310486,0.8855,0.590866718006134,0.8079,0.5374968608786197,0.035928314161391736,CIFAR10,cuda
identity_mapping_full_training,ResNet-56,ResNetV1,56,1.0,12,0.31263995913505555,0.89142,0.6073602418422699,0.8019,0.5832204840791343,0.031098959491600128,CIFAR10,cuda
identity_mapping_full_training,ResNet-56,ResNetV1,56,1.0,13,0.29585604625701906,0.89752,0.5428570384025574,0.8218,0.4982287070390148,0.03162154887940005,CIFAR10,cuda
identity_mapping_full_training,ResNet-56,ResNetV1,56,1.0,14,0.2847950232505798,0.89982,0.5379421693205834,0.8259,0.49470017141245654,0.037747317588484826,CIFAR10,cuda
identity_mapping_full_training,ResNet-56,ResNetV1,56,1.0,15,0.2730953415298462,0.90388,0.5962796529889107,0.8046,0.47511518916351836,0.04254408535849881,CIFAR10,cuda
identity_mapping_full_training,ResNet-56,ResNetV1,56,1.0,16,0.2614487258005142,0.90744,0.5219231895923615,0.8265,0.5882875534487568,0.03264750616884415,CIFAR10,cuda
identity_mapping_full_training,ResNet-56,ResNetV1,56,1.0,17,0.25391104263424874,0.9113,0.6078696473121643,0.8046,0.4759541004157014,0.04006419724342286,CIFAR10,cuda
identity_mapping_full_training,ResNet-56,ResNetV1,56,1.0,18,0.24380415680885315,0.9148,0.6192230994701385,0.8049,0.6937055905923017,0.02874514062834683,CIFAR10,cuda
identity_mapping_full_training,ResNet-56,ResNetV1,56,1.0,19,0.23671591867923736,0.9178,0.5865917401790619,0.8107,0.48367702141599556,0.040057127002425266,CIFAR10,cuda
identity_mapping_full_training,ResNet-56,ResNetV1,56,1.0,20,0.23107702452182768,0.9189,0.5405952285408974,0.8266,0.4117008052235259,0.0460821602361609,CIFAR10,cuda
identity_mapping_full_training,ResNet-56,ResNetV1,56,1.0,21,0.22284965298175813,0.92314,0.5291643202662468,0.8314,0.32339941562489977,0.06311473275277,CIFAR10,cuda
identity_mapping_full_training,ResNet-56,ResNetV1,56,1.0,22,0.2173422073841095,0.92348,0.6385388262271882,0.8111,0.47782874417009835,0.0413427456082983,CIFAR10,cuda
identity_mapping_full_training,ResNet-56,ResNetV1,56,1.0,23,0.21221058836460113,0.92574,0.7051366119503975,0.7881,0.48597224329781724,0.03967149542125178,CIFAR10,cuda
