epoch,run_id,model,seed,layer_index,layer_name,grad_norm_l2,grad_norm_l1,grad_abs_mean,grad_abs_max,log10_grad_norm
1,smoke_test_cifar10,PlainNet-20,0,0,stage1.0.conv2.weight,0.7407650351524353,25.344772338867188,0.011000335216522217,0.07097123563289642,-0.13031952497392515
1,smoke_test_cifar10,PlainNet-20,0,1,stage1.1.conv2.weight,0.583159863948822,19.81891441345215,0.00860195979475975,0.06657443940639496,-0.23421237403326536
1,smoke_test_cifar10,PlainNet-20,0,2,stage1.2.conv2.weight,0.41755935549736023,15.309492111206055,0.0066447448916733265,0.03300751373171806,-0.37928178141826085
1,smoke_test_cifar10,PlainNet-20,0,3,stage2.0.conv2.weight,0.5624029040336609,40.697288513183594,0.004415938630700111,0.028602391481399536,-0.24995244545094178
1,smoke_test_cifar10,PlainNet-20,0,4,stage2.1.conv2.weight,0.46366703510284424,33.205047607421875,0.0036029783077538013,0.02716250531375408,-0.33379377963019785
1,smoke_test_cifar10,PlainNet-20,0,5,stage2.2.conv2.weight,0.33056774735450745,23.041961669921875,0.002500212984159589,0.022397644817829132,-0.4807395216926665
1,smoke_test_cifar10,PlainNet-20,0,6,stage3.0.conv2.weight,0.32034066319465637,44.41349792480469,0.001204793225042522,0.01241606380790472,-0.4943879296452683
1,smoke_test_cifar10,PlainNet-20,0,7,stage3.1.conv2.weight,0.22085557878017426,31.207515716552734,0.000846558075863868,0.006741730030626059,-0.6558916260488807
1,smoke_test_cifar10,PlainNet-20,0,8,stage3.2.conv2.weight,0.2927025556564331,40.01082992553711,0.0010853632120415568,0.008646075613796711,-0.5335734856185641
2,smoke_test_cifar10,PlainNet-20,0,0,stage1.0.conv2.weight,0.2884797155857086,9.561179161071777,0.004149817395955324,0.03009580634534359,-0.5398847187941078
2,smoke_test_cifar10,PlainNet-20,0,1,stage1.1.conv2.weight,0.22061002254486084,7.822096824645996,0.003395007224753499,0.018560320138931274,-0.6563747609915409
2,smoke_test_cifar10,PlainNet-20,0,2,stage1.2.conv2.weight,0.27677595615386963,8.62466049194336,0.0037433423567563295,0.03678952157497406,-0.5578716402369913
2,smoke_test_cifar10,PlainNet-20,0,3,stage2.0.conv2.weight,0.5132567286491394,34.641666412353516,0.0037588614504784346,0.041437506675720215,-0.2896653484425699
2,smoke_test_cifar10,PlainNet-20,0,4,stage2.1.conv2.weight,0.7148149013519287,44.955509185791016,0.004877984989434481,0.06021927669644356,-0.1458064025739274
2,smoke_test_cifar10,PlainNet-20,0,5,stage2.2.conv2.weight,0.6876945495605469,41.487144470214844,0.0045016431249678135,0.06360119581222534,-0.1626044177180684
2,smoke_test_cifar10,PlainNet-20,0,6,stage3.0.conv2.weight,0.7054357528686523,89.66215515136719,0.0024322415702044964,0.03135637566447258,-0.15154253321329925
2,smoke_test_cifar10,PlainNet-20,0,7,stage3.1.conv2.weight,0.363117516040802,47.5058479309082,0.0012886786134913564,0.015818217769265175,-0.4399528011096345
