run,model,model_name,depth,shortcut_lambda,epoch,train_loss,train_accuracy,val_loss,val_accuracy,shallow_to_deep_ratio,log_grad_norm_variance,dataset,device
identity_mapping,PlainNet-56,PlainNet,56,1.0,1,2.3207106590270996,0.07142857142857142,2.2896618843078613,0.16071428571428573,2.9739448956523025,0.07081732860204237,FakeData,cpu
identity_mapping,ResNet-56,ResNetV1,56,1.0,1,2.6876869201660156,0.10714285714285714,2.328100085258484,0.125,8.777189338242609,0.10500011606341285,FakeData,cpu
identity_mapping,PreActResNet-56,PreActResNet,56,1.0,1,2.334123432636261,0.125,2.299745798110962,0.14285714285714285,2.309489224100753,0.02964001214133923,FakeData,cpu
identity_mapping,ScaledShortcutResNet-56-lambda0.5,ScaledShortcutResNet,56,0.5,1,2.4134984016418457,0.10714285714285714,2.302136540412903,0.14285714285714285,7.453793510651532,0.13029833365074253,FakeData,cpu
identity_mapping,ScaledShortcutResNet-56-lambda0.9,ScaledShortcutResNet,56,0.9,1,2.537023603916168,0.09821428571428571,2.3117324113845825,0.14285714285714285,16.780668323374694,0.1825606393508987,FakeData,cpu
identity_mapping,ScaledShortcutResNet-56-lambda1.0,ScaledShortcutResNet,56,1.0,1,2.6876869201660156,0.10714285714285714,2.328100085258484,0.125,8.777189338242609,0.10500011606341285,FakeData,cpu
identity_mapping,ScaledShortcutResNet-56-lambda1.1,ScaledShortcutResNet,56,1.1,1,3.0222174525260925,0.08928571428571429,2.4003190994262695,0.125,6.079537617127053,0.07935186726611212,FakeData,cpu
