epoch,run_id,model,seed,layer_index,layer_name,grad_norm_l2,grad_norm_l1,grad_abs_mean,grad_abs_max,log10_grad_norm
3,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda0.9,0,19,stage3.1.conv2.weight,0.15622170269489288,20.181629180908203,0.0005474617355503142,0.006557030603289604,-0.8062586330301561
3,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda0.9,0,20,stage3.2.conv2.weight,0.11367339640855789,15.249540328979492,0.0004136702627874911,0.004200362134724855,-0.9443411636712816
3,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda0.9,0,21,stage3.3.conv2.weight,0.12282795459032059,15.59695816040039,0.0004230945778544992,0.005868053995072842,-0.9107027802379309
3,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda0.9,0,22,stage3.4.conv2.weight,0.09936308860778809,12.033807754516602,0.0003264379338361323,0.005098039284348488,-1.0027749173194107
3,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda0.9,0,23,stage3.5.conv2.weight,0.11902501434087753,12.7944974899292,0.0003470729570835829,0.0066701252944767475,-0.9243617575232866
3,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda0.9,0,24,stage3.6.conv2.weight,0.123781718313694,13.564217567443848,0.0003679529472719878,0.006788111291825771,-0.9073434928064777
3,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda0.9,0,25,stage3.7.conv2.weight,0.1614360511302948,18.822940826416016,0.0005106049356982112,0.0103572066873312,-0.7919994742046815
3,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda0.9,0,26,stage3.8.conv2.weight,0.18971703946590424,19.969154357910156,0.0005416980129666626,0.010038206353783607,-0.7218936611296903
1,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,0,stage1.0.conv2.weight,0.2421296387910843,8.146696090698242,0.0035358923487365246,0.032601043581962585,-0.6159520458494704
1,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,1,stage1.1.conv2.weight,0.25187796354293823,7.889792442321777,0.0034243890549987555,0.02266525849699974,-0.598809826665852
1,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,2,stage1.2.conv2.weight,0.18114058673381805,5.915699005126953,0.0025675776414573193,0.019498394802212715,-0.7419842298621052
1,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,3,stage1.3.conv2.weight,0.21325989067554474,6.013641834259033,0.002610087627544999,0.026987357065081596,-0.6710908177612109
1,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,4,stage1.4.conv2.weight,0.1317431926727295,4.146920680999756,0.0017998787807300687,0.01484308298677206,-0.8802718160441779
1,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,5,stage1.5.conv2.weight,0.17844556272029877,4.585530757904053,0.0019902477506548166,0.028609778732061386,-0.748494246865587
1,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,6,stage1.6.conv2.weight,0.16932538151741028,5.309737205505371,0.00230457354336977,0.015374023467302322,-0.7712779371823797
1,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,7,stage1.7.conv2.weight,0.23309701681137085,6.223455905914307,0.002701152814552188,0.029739046469330788,-0.6324632845670091
1,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,8,stage1.8.conv2.weight,0.16707448661327362,4.236974716186523,0.0018389647593721747,0.021302465349435806,-0.7770898647003374
1,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,9,stage2.0.conv2.weight,0.1504950076341629,9.503776550292969,0.0010312257800251245,0.015047183260321617,-0.8224779066645703
1,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,10,stage2.1.conv2.weight,0.31908923387527466,12.85418701171875,0.001394768594764173,0.0472528375685215,-0.49608784872721484
1,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,11,stage2.2.conv2.weight,0.18056456744670868,9.524904251098633,0.0010335182305425406,0.018111540004611015,-0.7433674681513407
1,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,12,stage2.3.conv2.weight,0.1244397908449173,7.65291690826416,0.0008303946233354509,0.014732921496033669,-0.905040727509817
1,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,13,stage2.4.conv2.weight,0.173163503408432,10.436382293701172,0.0011324199149385095,0.014486519619822502,-0.761543636210737
1,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,14,stage2.5.conv2.weight,0.1283928006887436,8.535463333129883,0.0009261570521630347,0.007597462274134159,-0.8914593275784973
1,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,15,stage2.6.conv2.weight,0.1442650556564331,8.361709594726562,0.0009073035907931626,0.011355727910995483,-0.8408388523646355
1,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,16,stage2.7.conv2.weight,0.11822584271430969,6.404036998748779,0.0006948824739083648,0.01358744502067566,-0.9272875816449156
1,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,17,stage2.8.conv2.weight,0.14850224554538727,8.497800827026367,0.000922070408705622,0.010898157022893429,-0.8282669792017758
1,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,18,stage3.0.conv2.weight,0.38151273131370544,38.53017044067383,0.0010451978305354714,0.018896257504820824,-0.4184909647930653
1,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,19,stage3.1.conv2.weight,0.38062354922294617,44.401466369628906,0.001204466912895441,0.02210794948041439,-0.41950434536685355
1,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,20,stage3.2.conv2.weight,0.24335449934005737,30.80322265625,0.000835590879432857,0.012461710721254349,-0.613760619747455
1,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,21,stage3.3.conv2.weight,0.3296203017234802,39.28005599975586,0.0010655397782102227,0.015582188963890076,-0.48198604741367623
1,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,22,stage3.4.conv2.weight,0.3123774528503418,34.7085075378418,0.0009415285312570632,0.013794369995594025,-0.5053203206834357
1,identity_mapping_cifar10,ScaledShortcutResNet-56-lambda1.0,0,23,stage3.5.conv2.weight,0.31566864252090454,35.694541931152344,0.0009682764066383243,0.015166964381933212,-0.5007685573414958
